URL's successfully downloaded,Size of the downloaded file,Number of Outlinks,Content-Type,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6542&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20589,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=36406&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,21345,72,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24647&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18937,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6548&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,24885,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6530&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20970,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=14177&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18104,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33650&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,17920,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6553&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20330,74,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24601&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20588,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=31688&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,22387,75,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=40780&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19827,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6537&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18973,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6545&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,21685,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=5126&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18759,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=40771&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,17848,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=12882&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19055,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6554&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18788,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6544&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20942,70,text/html,,,
https://cinema.usc.edu/faculty/facultydirectory.cfm?did=50&first&last&referer=facultydirectory.cfm&startPage=1&startRow=151&title,54705,137,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6549&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,23154,82,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=26191&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,21356,76,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33692&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,24517,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6552&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19813,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6532&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19212,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=28803&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19237,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=5172&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19131,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6535&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19656,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34793&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18803,70,text/html,,,
https://cinema.usc.edu/faculty/facultydirectory.cfm?did=50&first&last&referer=facultydirectory.cfm&startPage=1&startRow=91&title,54833,138,text/html,,,
https://cinema.usc.edu/events/reservation.cfm?id=15434,31250,78,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=31,56330,138,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=241,55036,132,text/html,,,
https://cinema.usc.edu/?cid=63634,40203,83,text/html,,,
https://cinema.usc.edu/?cid=72007,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63524,40203,83,text/html,,,
#NAME?,19278,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6643&last&referer=facultydirectory.cfm&startpage=1&startrow=271&title,21173,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=25038&last&referer=facultydirectory.cfm&startpage=1&startrow=271&title,18644,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=41107&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,17876,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6505&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19592,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=38343&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,17877,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6501&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,20465,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=13778&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,18524,70,text/html,,,
https://cinema.usc.edu/jobboard/about.cfm,20439,30,text/html,,,
https://cinema.usc.edu/jobboard/Terms.cfm,15470,30,text/html,,,
https://cinema.usc.edu/jobboard/index.cfm,17925,34,text/html,,,
https://cinema.usc.edu/jobboard/login.cfm?fp=1,15349,31,text/html,,,
https://cinema.usc.edu/jobboard/shared/tempagency.doc,34304,0,application/msword,,,
https://cinema.usc.edu/jobboard/login.cfm,15114,31,text/html,,,
https://cinema.usc.edu/jobboard/Festivals.cfm?act=festival,14329,31,text/html,,,
https://cinema.usc.edu/jobboard/stud_first.cfm,13654,32,text/html,,,
https://cinema.usc.edu/jobboard/faq.cfm,40475,30,text/html,,,
https://cinema.usc.edu/jobboard/Festivals.cfm?act=disturbution,14336,30,text/html,,,
https://cinema.usc.edu/directories/staff.cfm?did=50&eid=0&startpage=1&startrow=31,58122,123,text/html,,,
https://cinema.usc.edu/directories/staff.cfm?did=50&eid=0&startpage=1&startrow=61,57232,122,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=15,57943,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=16,57932,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=17,57936,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=22,57946,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=20,57952,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=21,57996,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=11,57934,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=12,57958,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=10,57933,89,text/html,,,
https://cinema.usc.edu/onlinegiving/indexitem.cfm?nameOpID=6,57922,89,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=91,56569,138,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=121,57267,136,text/html,,,
https://cinema.usc.edu/onlinegiving/indexItem.cfm,57795,87,text/html,,,
https://cinema.usc.edu/etc/index.cfm,22889,70,text/html,,,
https://cinema.usc.edu/?cid=73735,40203,83,text/html,,,
https://cinema.usc.edu/animation/faculty.cfm?did=2&eid=0&startpage=1&startrow=1,49626,130,text/html,,,
https://cinema.usc.edu/?cid=63655,40203,83,text/html,,,
ma.usc.edu/summer/classes.cfm?id=33&s=d,42078,87,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=64&s=t,25187,89,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=12&s=t,25749,90,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=66&s=t,26270,91,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=15&s=t,26774,92,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?id=52&s=d,25093,80,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=17&s=t,27281,93,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=47&s=t,27786,94,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=11&s=t,28291,95,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=26&s=t,28861,96,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=13&s=t,29372,97,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?id=51&s=d,66243,80,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=67&s=t,29894,98,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=59&s=t,30400,99,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=16&s=t,30905,100,text/html,,,
https://cinema.usc.edu/?cid=120579&modulePageId=58&parentCid=82890,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63625,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63746,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63743,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63621,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63627,40203,83,text/html,,,
https://cinema.usc.edu/?cid=63617,40203,83,text/html,,,
ultydirectory.cfm&startpage=1&startrow=61&title,18943,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6499&last&referer=facultydirectory.cfm&startpage=1&startrow=61&title,18468,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=16304&last&referer=facultydirectory.cfm&startpage=1&startrow=61&title,20052,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6484&last&referer=facultydirectory.cfm&startpage=1&startrow=61&title,21676,70,text/html,,,
https://cinema.usc.edu/events/reservation.cfm?id=15423,31268,78,text/html,,,
https://cinema.usc.edu/events/reservation.cfm?id=15145,31320,78,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6609&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19602,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34804&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,20123,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=5675&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19586,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=37004&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19948,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=22367&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17882,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33654&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,20923,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33661&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17924,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24182&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17861,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=22363&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18255,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=39748&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17873,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=28809&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19599,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=32758&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17878,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=30168&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19872,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=26962&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,21681,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=5534&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19513,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=30492&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18642,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=13166&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19473,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6601&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,20183,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=22003&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18822,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33191&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,17850,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6600&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18670,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34838&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18879,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6603&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,18750,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6605&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,20212,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6606&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19148,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33964&last&referer=facultydirectory.cfm&startpage=1&startrow=211&title,19165,70,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=331,29823,87,text/html,,,
https://cinema.usc.edu/about/warnerbrosstaff.cfm?did=27&eid=0&startpage=1&startrow=1,24400,88,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=53&s=t,31464,101,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=44&s=t,31972,102,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=62&s=t,32481,103,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=68&s=t,32980,104,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=69&s=t,33501,105,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=39&s=t,34009,106,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=58&s=t,34517,107,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?a=24&s=t,35031,108,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?id=44&s=d,23003,80,text/html,,,
https://cinema.usc.edu/?cid=2875&modulePageId=11&parentCid=90,40203,83,text/html,,,
https://cinema.usc.edu/?cid=2938&modulePageId=11&parentCid=90,40203,83,text/html,,,
edu/faculty/profile.cfm?did=50&first&id=15221&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19080,71,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6509&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,21389,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6526&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19222,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=26192&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19153,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=37508&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19227,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6529&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,18917,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6502&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19258,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=38344&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,17876,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=12772&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,18761,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=35474&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,21051,79,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=22349&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,19095,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34808&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,18319,70,text/html,,,
https://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6516&last&referer=facultydirectory.cfm&startpage=1&startrow=91&title,18415,70,text/html,,,
https://cinema.usc.edu/admissions/onlineapp/onlineapp.cfm,22788,74,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=271,56892,137,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&eid=0&startpage=1&startrow=61,55893,136,text/html,,,
